medinc,GEOID
68555,06067009329
116827,06067009330
120061,06067009331
104250,06067009332
83281,06067009403
105139,06067009404
86042,06067009406
95252,06067009407
119375,06067009408
43802,06067009501
82270,06067009502
41054,06067009503
54628,06067009504
49775,06067009601
42045,06067009606
62319,06067009608
62170,06067009609
63344,06067009610
72212,06067009611
78426,06067009612
83836,06067009614
86761,06067009615
76148,06067009616
139219,06067009617
71750,06067009618
83535,06067009619
89698,06067009622
94558,06067009630
110221,06067009632
49324,06067009633
39695,06067009634
109773,06067009635
103611,06067009636
106378,06067009637
86310,06067009638
58702,06067009639
36420,06067009800
56837,06067009900
49688,06067988300
83707,06069000100
79063,06069000200
72455,06069000300
63592,06069000400
97864,06069000501
84583,06069000502
91707,06069000600
63578,06069000701
86313,06069000702
115865,06069000801
82115,06069000802
90305,06071000103
107019,06071000104
117852,06071000105
103500,06071000107
88500,06071000108
104617,06071000109
124167,06071000111
74187,06071000113
110726,06071000115
111667,06071000116
111425,06071000117
121929,06071000118
56848,06071000201
67261,06071000203
63261,06071000205
63021,06071000207
79078,06071000208
36981,06071000301
53750,06071000303
61667,06071000304
93681,06071000401
71450,06071000403
52527,06071000404
71300,06071000501
70926,06071000503
105682,06071000504
72757,06071000603
57316,06071000604
49089,06071000605
78449,06071000606
88729,06071000804
70659,06071000808
91843,06071000812
89043,06071000813
125759,06071000814
142776,06071000815
118170,06071000816
74592,06071000817
76500,06071000818
118063,06071000819
132009,06071000820
60924,06071000821
51853,06071000823
47490,06071000824
48125,06071000825
57917,06071000826
58732,06071000901
49515,06071000903
51146,06071000904
55164,06071001001
52809,06071001002
52295,06071001101
75476,06071001103
63021,06071001104
77163,06071001200
41042,06071001305
74135,06071001307
52763,06071001308
64167,06071001309
67026,06071001310
84421,06071001311
62231,06071001312
33549,06071001400
50281,06071001501
42331,06071001503
46202,06071001504
37370,06071001600
63162,06071001702
89375,06071001703
75110,06071001704
58254,06071001706
71591,06071001707
54844,06071001803
85625,06071001804
89336,06071001806
78958,06071001808
72438,06071001809
62672,06071001810
43089,06071001812
63618,06071001813
98250,06071001901
95115,06071001903
101346,06071001905
83394,06071001906
124620,06071002010
126700,06071002011
83947,06071002013
111100,06071002014
71359,06071002015
73448,06071002016
134050,06071002017
94911,06071002018
78214,06071002019
118869,06071002021
153565,06071002022
63469,06071002023
95052,06071002025
63906,06071002027
73867,06071002028
104609,06071002029
113819,06071002031
91374,06071002033
99195,06071002034
94242,06071002035
78980,06071002036
99414,06071002037
106300,06071002038
49912,06071002101
50392,06071002103
68246,06071002105
48519,06071002107
60940,06071002109
57363,06071002110
54313,06071002204
81932,06071002206
60982,06071002207
72471,06071002301
99353,06071002304
71900,06071002305
88235,06071002306
77063,06071002307
47689,06071002401
53324,06071002402
56046,06071002501
72109,06071002502
73088,06071002601
63404,06071002602
72238,06071002604
73578,06071002606
92893,06071002607
93295,06071002703
92343,06071002704
72155,06071002705
106519,06071002706
67697,06071002801
42450,06071002803
37667,06071002804
46676,06071002901
45955,06071002902
27794,06071003000
57875,06071003101
35625,06071003102
66828,06071003200
43482,06071003301
43041,06071003302
60686,06071003401
54201,06071003403
44762,06071003404
43542,06071003405
70912,06071003503
49215,06071003505
61629,06071003506
68365,06071003507
53319,06071003509
46349,06071003510
64815,06071003603
71433,06071003605
48929,06071003606
51333,06071003607
47565,06071003609
51545,06071003611
54697,06071003612
26488,06071003700
69844,06071003801
59242,06071003803
53267,06071003804
56305,06071003900
52955,06071004001
47234,06071004003
65027,06071004004
58385,06071004101
46986,06071004103
37004,06071004104
47917,06071004201
42695,06071004202
56090,06071004301
28733,06071004302
44375,06071004401
52277,06071004403
43839,06071004404
107596,06071004503
90589,06071004504
53315,06071004505
41444,06071004507
80841,06071004509
43352,06071004510
63566,06071004601
35661,06071004603
51694,06071004604
43000,06071004700
37435,06071004800
29365,06071004900
50355,06071005100
47462,06071005200
39875,06071005300
37014,06071005400
30256,06071005500
26446,06071005600
15909,06071005701
23058,06071005800
47614,06071006100
52007,06071006201
33272,06071006203
31754,06071006204
35000,06071006301
45456,06071006302
26429,06071006401
30000,06071006402
26190,06071006500
51781,06071006601
69250,06071006603
41118,06071006604
46198,06071006700
37734,06071007000
71127,06071007104
60331,06071007105
73239,06071007106
36083,06071007107
43765,06071007108
47038,06071007109
78963,06071007110
47632,06071007200
81897,06071007302
33005,06071007303
37255,06071007305
57574,06071007306
53937,06071007403
68108,06071007404
31010,06071007407
35590,06071007408
55786,06071007409
41175,06071007410
31023,06071007601
36386,06071007603
63301,06071007604
57237,06071007800
121111,06071007901
98594,06071007903
119400,06071007904
77074,06071008001
33093,06071008002
42996,06071008100
64394,06071008200
70536,06071008301
118088,06071008302
67418,06071008401
85385,06071008402
99698,06071008403
31869,06071008404
119929,06071008500
73457,06071008601
58728,06071008602
111324,06071008703
62310,06071008704
51703,06071008705
87107,06071008706
82083,06071008708
41577,06071008709
29652,06071008710
58172,06071008800
34821,06071008901
48302,06071009107
56509,06071009108
54213,06071009109
70520,06071009110
55353,06071009112
41699,06071009114
25448,06071009116
34637,06071009117
72000,06071009118
74069,06071009119
61218,06071009201
52426,06071009202
42344,06071009300
18533,06071009400
36063,06071009500
50000,06071009707
44978,06071009708
50964,06071009709
41696,06071009710
77757,06071009711
36810,06071009712
49458,06071009713
48125,06071009714
73438,06071009715
33676,06071009716
88365,06071009717
27169,06071009800
31986,06071009904
52776,06071009905
57478,06071009906
53077,06071009908
54676,06071009910
60673,06071009911
25898,06071009912
38112,06071009913
95346,06071010004
55000,06071010009
54880,06071010010
38879,06071010011
55793,06071010012
54160,06071010013
29988,06071010014
51875,06071010015
54650,06071010016
85094,06071010017
57000,06071010018
42663,06071010019
29103,06071010020
65319,06071010021
49605,06071010022
63372,06071010023
67059,06071010024
44939,06071010025
51391,06071010026
54174,06071010300
41014,06071010402
41719,06071010409
35635,06071010410
32866,06071010411
49013,06071010412
47426,06071010413
51905,06071010415
34453,06071010416
50974,06071010417
41138,06071010419
29066,06071010420
32064,06071010421
61146,06071010422
30815,06071010423
34615,06071010424
33375,06071010700
53424,06071010802
65417,06071010803
57005,06071010804
77321,06071010901
73676,06071010902
42131,06071011001
79821,06071011002
60368,06071011101
58375,06071011102
49931,06071011203
60278,06071011204
44625,06071011205
51111,06071011206
65295,06071011300
43523,06071011401
41710,06071011403
59161,06071011404
55060,06071011500
67133,06071011600
34301,06071011700
51635,06071011800
53085,06071011900
54375,06071012001
47177,06071012002
64107,06071012101
35590,06071012103
59417,06071012104
96250,06071012200
NA,06071012300
48508,06071012400
32423,06071012500
81846,06071012700
53333,06071025000
30368,06071025100
29063,06071940100
NA,06071980100
NA,06071980200
138864,06073000100
90673,06073000201
66438,06073000202
69028,06073000300
75559,06073000400
71300,06073000500
65089,06073000600
79531,06073000700
70224,06073000800
60654,06073000900
71532,06073001000
75066,06073001100
48945,06073001200
63793,06073001300
80893,06073001400
76887,06073001500
43687,06073001600
50045,06073001700
51104,06073001800
97015,06073001900
142404,06073002001
114904,06073002002
60080,06073002100
26643,06073002201
29709,06073002202
40000,06073002301
30867,06073002302
47500,06073002401
31855,06073002402
42384,06073002501
55901,06073002502
29731,06073002601
51250,06073002602
60402,06073002702
54970,06073002703
67648,06073002705
33929,06073002707
27485,06073002708
31047,06073002709
43925,06073002710
56477,06073002711
40408,06073002712
40030,06073002801
50688,06073002803
74813,06073002804
52604,06073002902
65000,06073002903
35085,06073002904
44008,06073002905
76065,06073003001
66983,06073003003
48085,06073003004
53594,06073003101
61961,06073003103
70175,06073003105
72361,06073003107
73750,06073003108
88601,06073003109
42632,06073003111
70372,06073003112
74962,06073003113
104375,06073003114
60673,06073003115
56346,06073003201
51912,06073003202
73350,06073003204
85513,06073003207
49085,06073003208
63182,06073003209
70524,06073003211
93105,06073003212
108043,06073003213
66500,06073003214
47043,06073003301
32784,06073003303
38611,06073003304
25469,06073003305
61907,06073003401
42652,06073003403
37348,06073003404
40109,06073003501
33750,06073003502
37143,06073003601
53438,06073003602
45402,06073003603
NA,06073003800
34632,06073003901
36875,06073003902
36168,06073004000
48695,06073004100
114321,06073004200
72656,06073004300
76441,06073004400
44000,06073004501
57457,06073004600
31250,06073004700
32559,06073004800
36280,06073004900
27887,06073005000
45329,06073005100
52080,06073005200
54879,06073005300
90000,06073005400
NA,06073005500
69670,06073005600
38750,06073005700
104696,06073005800
69803,06073005900
108972,06073006000
95536,06073006100
NA,06073006200
NA,06073006300
57250,06073006500
51250,06073006600
68693,06073006801
73065,06073006802
107768,06073006900
128021,06073007002
116154,06073007100
129492,06073007200
81607,06073007301
127500,06073007302
79423,06073007400
66325,06073007501
72768,06073007502
78560,06073007600
69590,06073007701
61985,06073007702
71419,06073007800
59453,06073007903
84439,06073007905
71364,06073007907
65958,06073007908
70074,06073007910
132054,06073008002
107873,06073008003
94375,06073008006
84905,06073008101
128661,06073008102
83878,06073008200
118750,06073008301
158427,06073008303
39306,06073008305
146813,06073008306
83611,06073008307
165395,06073008310
182188,06073008311
131023,06073008312
192083,06073008313
166383,06073008324
150536,06073008327
187989,06073008328
101717,06073008329
142333,06073008330
153690,06073008331
161411,06073008333
139265,06073008335
138214,06073008336
150806,06073008337
77039,06073008339
99318,06073008340
61437,06073008341
61112,06073008343
107917,06073008344
81250,06073008345
149327,06073008346
112368,06073008347
111010,06073008348
104792,06073008349
103459,06073008350
82241,06073008351
92355,06073008352
99010,06073008353
110455,06073008354
98809,06073008355
98304,06073008356
89401,06073008357
94237,06073008358
58818,06073008359
81250,06073008360
65865,06073008361
82623,06073008362
62295,06073008363
72669,06073008364
158750,06073008365
163274,06073008366
94811,06073008501
77786,06073008502
73911,06073008503
77791,06073008504
63625,06073008505
77417,06073008506
81354,06073008507
77091,06073008509
62537,06073008510
81431,06073008511
93152,06073008512
107107,06073008513
47756,06073008600
71964,06073008701
78125,06073008702
54215,06073008800
74109,06073008901
69167,06073008902
63006,06073009000
113016,06073009101
41683,06073009102
81149,06073009103
102472,06073009104
74115,06073009106
64207,06073009107
67375,06073009201
84844,06073009202
68657,06073009301
79602,06073009304
95313,06073009305
85649,06073009306
46114,06073009400
88327,06073009502
163000,06073009504
123281,06073009505
114861,06073009506
89464,06073009507
86786,06073009509
52667,06073009510
70875,06073009511
81375,06073009602
62220,06073009603
82270,06073009604
90156,06073009703
109797,06073009704
104444,06073009705
111723,06073009706
87047,06073009801
75046,06073009802
97037,06073009804
86625,06073009805
NA,06073009901
NA,06073009902
70441,06073010001
76161,06073010003
60769,06073010004
35191,06073010005
45269,06073010009
42174,06073010010
73000,06073010011
43738,06073010012
39621,06073010013
90461,06073010014
96597,06073010015
46932,06073010103
63735,06073010104
49744,06073010106
64154,06073010107
80000,06073010109
52865,06073010110
45183,06073010111
42965,06073010112
60806,06073010200
61364,06073010300
50820,06073010401
47004,06073010402
70233,06073010501
44576,06073010502
125000,06073010601
99679,06073010800
115987,06073010900
99205,06073011000
100375,06073011100
152500,06073011300
35144,06073011601
42026,06073011602
37647,06073011700
46384,06073011801
43975,06073011802
63304,06073011902
31350,06073012002
77000,06073012003
42316,06073012101
49449,06073012102
54318,06073012200
28661,06073012302
47083,06073012303
60662,06073012304
42412,06073012401
48750,06073012402
27782,06073012501
36951,06073012502
50762,06073012600
39508,06073012700
58314,06073012800
74107,06073012900
59173,06073013000
54891,06073013102
50368,06073013103
54221,06073013104
29209,06073013203
36429,06073013204
37121,06073013205
41108,06073013206
74146,06073013301
74279,06073013302
54492,06073013303
63056,06073013306
84500,06073013307
67500,06073013308
89707,06073013309
93222,06073013310
106028,06073013311
72434,06073013312
112801,06073013313
114519,06073013314
80811,06073013401
84097,06073013409
121701,06073013410
93077,06073013411
96675,06073013412
102762,06073013414
91042,06073013415
91307,06073013416
132865,06073013417
87574,06073013418
109583,06073013419
92656,06073013420
92183,06073013421
63095,06073013503
84097,06073013504
71065,06073013505
70000,06073013506
81875,06073013601
84519,06073013604
109792,06073013605
78694,06073013606
91944,06073013701
62677,06073013702
67561,06073013801
53750,06073013802
70734,06073013903
88207,06073013905
48750,06073013906
46655,06073013907
67917,06073013908
60944,06073013909
55313,06073014001
81667,06073014002
68850,06073014101
62165,06073014102
80464,06073014200
62929,06073014300
33824,06073014400
60058,06073014500
42500,06073014601
91058,06073014602
70871,06073014700
57838,06073014803
60556,06073014804
59051,06073014805
48582,06073014806
59955,06073014901
60729,06073014902
70491,06073015000
75282,06073015100
111625,06073015200
63315,06073015301
98935,06073015302
114583,06073015403
56341,06073015404
102474,06073015405
134118,06073015406
83346,06073015501
102333,06073015502
68158,06073015601
113750,06073015602
32746,06073015701
25720,06073015703
48456,06073015704
35668,06073015801
47687,06073015802
42989,06073015901
53286,06073015902
75142,06073016000
88898,06073016100
95170,06073016201
56477,06073016202
39450,06073016301
38750,06073016302
80655,06073016401
47576,06073016402
42875,06073016502
69063,06073016503
48170,06073016504
61875,06073016605
105024,06073016606
87500,06073016607
99891,06073016608
91384,06073016609
86813,06073016610
94621,06073016612
97019,06073016613
93889,06073016614
98077,06073016615
67917,06073016616
58750,06073016617
84071,06073016701
62477,06073016702
76210,06073016802
71737,06073016804
61310,06073016806
82269,06073016807
93500,06073016809
86442,06073016810
71250,06073016811
90859,06073016901
93750,06073016902
142546,06073017006
85556,06073017009
120833,06073017010
58465,06073017014
88338,06073017015
64353,06073017018
81535,06073017019
140804,06073017020
141071,06073017021
93958,06073017022
172554,06073017029
146299,06073017030
96211,06073017031
132622,06073017032
143846,06073017033
126024,06073017034
76346,06073017035
111250,06073017036
100656,06073017037
104926,06073017039
128563,06073017040
108036,06073017041
127869,06073017042
121719,06073017043
139924,06073017044
154079,06073017045
127321,06073017046
141875,06073017047
62218,06073017048
97000,06073017049
68372,06073017050
97309,06073017051
96839,06073017052
149391,06073017053
105588,06073017054
126688,06073017055
107639,06073017056
113281,06073017104
113574,06073017106
176635,06073017107
120208,06073017108
164327,06073017109
146518,06073017110
110625,06073017200
162500,06073017303
85781,06073017304
110373,06073017305
125662,06073017306
116347,06073017401
143199,06073017403
89527,06073017404
112770,06073017501
98382,06073017502
114009,06073017601
115400,06073017603
71875,06073017604
80981,06073017701
104688,06073017702
85740,06073017801
148932,06073017808
87589,06073017809
104707,06073017810
111250,06073017811
107500,06073017813
70500,06073017900
86454,06073018000
69758,06073018100
48134,06073018200
68750,06073018300
48004,06073018400
76445,06073018504
72443,06073018507
50950,06073018509
71154,06073018510
55043,06073018511
47825,06073018512
79412,06073018513
92438,06073018514
84500,06073018515
81316,06073018516
60511,06073018517
78958,06073018518
57554,06073018519
94821,06073018601
35127,06073018603
89861,06073018608
63956,06073018609
63188,06073018610
102786,06073018611
83533,06073018612
75956,06073018613
48983,06073018614
42061,06073018700
84948,06073018801
103034,06073018802
77813,06073018803
53080,06073018903
45972,06073018904
54227,06073018905
59801,06073018906
89614,06073019001
74028,06073019002
85250,06073019101
103717,06073019103
86764,06073019105
84589,06073019106
76071,06073019107
79191,06073019203
51420,06073019205
66176,06073019206
63977,06073019207
84142,06073019208
105135,06073019301
55944,06073019302
75714,06073019303
84068,06073019403
76000,06073019404
68750,06073019405
69302,06073019406
49297,06073019501
43968,06073019502
63733,06073019503
64315,06073019601
66556,06073019602
62361,06073019701
91483,06073019702
88500,06073019803
108750,06073019804
45195,06073019805
106513,06073019806
71653,06073019808
89960,06073019809
72770,06073019902
80257,06073019903
78427,06073019904
75543,06073019905
123594,06073020013
107268,06073020014
99261,06073020015
145673,06073020016
51429,06073020017
52670,06073020018
62802,06073020019
118448,06073020020
69907,06073020021
97589,06073020022
82434,06073020023
67756,06073020024
64935,06073020025
77688,06073020026
118944,06073020027
36324,06073020028
45703,06073020029
103457,06073020103
70082,06073020105
82679,06073020106
92083,06073020107
57566,06073020108
83967,06073020109
39560,06073020202
47917,06073020206
41282,06073020207
66786,06073020208
38674,06073020209
52057,06073020210
41687,06073020211
37930,06073020213
32635,06073020214
93125,06073020304
83892,06073020305
68386,06073020306
59640,06073020307
34948,06073020308
76607,06073020309
115500,06073020401
95254,06073020403
83920,06073020404
114205,06073020405
54767,06073020500
58711,06073020601
66655,06073020602
99559,06073020705
115540,06073020706
51920,06073020707
92467,06073020708
102072,06073020709
117647,06073020710
107500,06073020801
65160,06073020805
63448,06073020806
93947,06073020807
85064,06073020809
118378,06073020810
110995,06073020811
92917,06073020902
43274,06073020903
55560,06073020904
39761,06073021000
49231,06073021100
89844,06073021202
116680,06073021204
62051,06073021205
113542,06073021206
91071,06073021302
134712,06073021303
119020,06073021304
72992,06073021400
196299,06073021500
76929,06073021600
119583,06073021800
44167,06073021900
43029,06073022000
105975,06073022100
NA,06073990100
67377,06075010100
134176,06075010200
138630,06075010300
111105,06075010400
125511,06075010500
40380,06075010600
25502,06075010700
102243,06075010800
145417,06075010900
121299,06075011000
105561,06075011100
113214,06075011200
37991,06075011300
63958,06075011700
29338,06075011800
97109,06075011901
84167,06075011902
48113,06075012000
72806,06075012100
66563,06075012201
35970,06075012202
23371,06075012301
43493,06075012302
24511,06075012401
61736,06075012402
22150,06075012501
14976,06075012502
143000,06075012601
139063,06075012602
133641,06075012700
154917,06075012800
150625,06075012901
128407,06075012902
161397,06075013000
146932,06075013101
162045,06075013102
188844,06075013200
162500,06075013300
170729,06075013400
132750,06075013500
99706,06075015100
91493,06075015200
141750,06075015300
125651,06075015400
64412,06075015500
95000,06075015600
116923,06075015700
76689,06075015801
132540,06075015802
79698,06075015900
71823,06075016000
22500,06075016100
106313,06075016200
148365,06075016300
139262,06075016400
132750,06075016500
143594,06075016600
174081,06075016700
111250,06075016801
96071,06075016802
115946,06075016900
185435,06075017000
173214,06075017101
159167,06075017102
46563,06075017601
114722,06075017700
22450,06075017801
74005,06075017802
59063,06075017902
148698,06075018000
46750,06075020100
100099,06075020200
140000,06075020300
159412,06075020401
112818,06075020402
145263,06075020500
147213,06075020600
167422,06075020700
103134,06075020800
106875,06075020900
138523,06075021000
180656,06075021100
176845,06075021200
158276,06075021300
165132,06075021400
146638,06075021500
143929,06075021600
150455,06075021700
173372,06075021800
186318,06075022600
191750,06075022702
185345,06075022704
117368,06075022801
102750,06075022802
123000,06075022803
91464,06075022901
133239,06075022902
128750,06075022903
70865,06075023001
77365,06075023003
31065,06075023102
25871,06075023103
60345,06075023200
58125,06075023300
41724,06075023400
153021,06075025100
139444,06075025200
144583,06075025300
122232,06075025401
129405,06075025402
109118,06075025403
114015,06075025500
85288,06075025600
98724,06075025701
65875,06075025702
91250,06075025800
113384,06075025900
74883,06075026001
100000,06075026002
81071,06075026003
95655,06075026004
89917,06075026100
77928,06075026200
70345,06075026301
84457,06075026302
92992,06075026303
75156,06075026401
82010,06075026402
75455,06075026403
54805,06075026404
122264,06075030101
147549,06075030102
111000,06075030201
123139,06075030202
141125,06075030301
138125,06075030302
160733,06075030400
143558,06075030500
172500,06075030600
146618,06075030700
152351,06075030800
171595,06075030900
153456,06075031000
127011,06075031100
83381,06075031201
79712,06075031202
101116,06075031301
77260,06075031302
73750,06075031400
116128,06075032601
96932,06075032602
115457,06075032700
114290,06075032801
103861,06075032802
112500,06075032901
94545,06075032902
100907,06075033000
114783,06075033100
34706,06075033201
47188,06075033203
62701,06075033204
121156,06075035100
102652,06075035201
82593,06075035202
93375,06075035300
102500,06075035400
94589,06075040100
105507,06075040200
84805,06075042601
128375,06075042602
76118,06075042700
164750,06075042800
116429,06075045100
98864,06075045200
103676,06075047600
86848,06075047701
98958,06075047702
108525,06075047801
91250,06075047802
99750,06075047901
94688,06075047902
184934,06075060100
64153,06075060400
26350,06075060502
158667,06075060700
93287,06075061000
18990,06075061100
59866,06075061200
127813,06075061400
189329,06075061500
164250,06075980200
NA,06075980300
NA,06075980401
17750,06075980501
62875,06075980600
NA,06075980900
NA,06075990100
15527,06077000100
18725,06077000300
48750,06077000401
20026,06077000402
30215,06077000500
27000,06077000600
28208,06077000700
54533,06077000801
41867,06077000900
45596,06077001000
55247,06077001101
46511,06077001102
73734,06077001200
47579,06077001300
36345,06077001400
45236,06077001500
35200,06077001600
31921,06077001700
38202,06077001800
28797,06077001900
31984,06077002000
41192,06077002100
28333,06077002201
36649,06077002202
36050,06077002300
38406,06077002401
36250,06077002402
22974,06077002503
60802,06077002504
40530,06077002701
43641,06077002702
52729,06077002800
72375,06077003106
54015,06077003108
67000,06077003109
44511,06077003110
40487,06077003111
59256,06077003112
34844,06077003113
103718,06077003114
70342,06077003203
61585,06077003205
85905,06077003208
84521,06077003209
77610,06077003210
54242,06077003213
101444,06077003214
54904,06077003215
69643,06077003216
42406,06077003217
53138,06077003305
47849,06077003306
36475,06077003307
37656,06077003308
44261,06077003310
43105,06077003311
29424,06077003312
32054,06077003313
59588,06077003403
41425,06077003404
48418,06077003405
29014,06077003406
33043,06077003407
41744,06077003409
55988,06077003410
87344,06077003500
53500,06077003601
47500,06077003602
36373,06077003700
62589,06077003801
62481,06077003802
45968,06077003803
51797,06077003900
44938,06077004001
101356,06077004002
86231,06077004102
100437,06077004104
75139,06077004105
92765,06077004106
60267,06077004201
98571,06077004202
43870,06077004203
49867,06077004204
46544,06077004302
75268,06077004303
68513,06077004305
49191,06077004307
46756,06077004308
56579,06077004402
39383,06077004403
31982,06077004404
46450,06077004501
29130,06077004502
71775,06077004600
57872,06077004701
83950,06077004703
72043,06077004704
83667,06077004800
70417,06077004901
65000,06077004902
75517,06077005001
107194,06077005003
78698,06077005004
89681,06077005106
51789,06077005108
45181,06077005109
54347,06077005110
61316,06077005113
95853,06077005114
90165,06077005119
89306,06077005122
71280,06077005123
52500,06077005124
55208,06077005125
46595,06077005126
86875,06077005127
60388,06077005129
68516,06077005130
65919,06077005131
44191,06077005132
74875,06077005133
76359,06077005134
84010,06077005135
95890,06077005202
123599,06077005206
113799,06077005207
90981,06077005208
99228,06077005209
104668,06077005210
64892,06077005302
44785,06077005303
65824,06077005305
67008,06077005307
80156,06077005308
80714,06077005403
76438,06077005405
51193,06077005406
53266,06077005501
110326,06077005502
68510,06079010002
68102,06079010016
85385,06079010101
46056,06079010102
75265,06079010201
59935,06079010202
62218,06079010204
78919,06079010205
82475,06079010300
73614,06079010403
61406,06079010404
69301,06079010503
63205,06079010504
65714,06079010602
56250,06079010603
74120,06079010701
52679,06079010703
85161,06079010707
7169,06079010901
15240,06079010902
60066,06079011001
60104,06079011002
42274,06079011101
61535,06079011102
68008,06079011103
42867,06079011200
70382,06079011300
NA,06079011400
52263,06079011501
109614,06079011503
128000,06079011504
97463,06079011600
95242,06079011701
73846,06079011704
99010,06079011800
67031,06079011901
69960,06079011902
68155,06079012000
69150,06079012102
65187,06079012200
109194,06079012302
84438,06079012304
72324,06079012401
79788,06079012402
70231,06079012502
71466,06079012503
82438,06079012505
78043,06079012600
69831,06079012702
104344,06079012704
42986,06079012800
76667,06079012900
81765,06079013000
NA,06079990000
111233,06081600100
83456,06081600200
123068,06081600300
84712,06081600401
92230,06081600402
121958,06081600500
95583,06081600600
72802,06081600700
59573,06081600800
111801,06081600900
109023,06081601000
107917,06081601100
101534,06081601200
70179,06081601300
83671,06081601400
100037,06081601501
70574,06081601502
89615,06081601601
108491,06081601603
98966,06081601604
116667,06081601605
117306,06081601700
113810,06081601800
99050,06081601901
92721,06081601902
106622,06081602000
56696,06081602100
64929,06081602200
93125,06081602300
90286,06081602400
131078,06081602500
120236,06081602600
108836,06081602700
131302,06081602800
108269,06081602900
99963,06081603000
131845,06081603100
125139,06081603200
103092,06081603300
125863,06081603400
103657,06081603700
87083,06081603801
127500,06081603802
120813,06081603900
111786,06081604000
80551,06081604101
86823,06081604102
94167,06081604200
103026,06081604400
125273,06081604500
136176,06081604600
150000,06081604700
121780,06081604800
101596,06081604900
152959,06081605000
110643,06081605100
173194,06081605200
124275,06081605300
115329,06081605400
102011,06081605500
250001,06081605600
250001,06081605700
214063,06081605800
101799,06081605900
78186,06081606000
89375,06081606100
77064,06081606200
90025,06081606300
131833,06081606400
228417,06081606500
137237,06081606600
145682,06081606700
161932,06081606800
170893,06081606900
156389,06081607000
170568,06081607100
90417,06081607200
147197,06081607300
100500,06081607400
118281,06081607500
118879,06081607600
94141,06081607701
119375,06081607702
120750,06081607800
114886,06081607900
137796,06081608001
161250,06081608002
152785,06081608004
151042,06081608013
151786,06081608023
133267,06081608100
173100,06081608200
156509,06081608300
109375,06081608400
141053,06081608501
122604,06081608502
110461,06081608600
129589,06081608700
209318,06081608800
114775,06081608900
125795,06081609000
143214,06081609100
128707,06081609201
106625,06081609202
184583,06081609300
250001,06081609400
200357,06081609500
223875,06081609601
171563,06081609602
181083,06081609603
233125,06081609700
133711,06081609800
185288,06081609900
118523,06081610000
91058,06081610100
58969,06081610201
102102,06081610202
63438,06081610203
70721,06081610302
170417,06081610303
127049,06081610304
69006,06081610400
72173,06081610500
60766,06081610601
123365,06081610602
105040,06081610700
68403,06081610800
64773,06081610900
131885,06081611000
173417,06081611100
152353,06081611200
128778,06081611300
250001,06081611400
250001,06081611500
211776,06081611600
55563,06081611700
64261,06081611800
98089,06081611900
70561,06081612000
57402,06081612100
151023,06081612500
143015,06081612600
231250,06081612700
250001,06081612800
175357,06081612900
128500,06081613000
210078,06081613200
242250,06081613300
217917,06081613400
119313,06081613501
132564,06081613502
103292,06081613600
114792,06081613700
121126,06081613800
167670,06081613900
137000,06081614000
NA,06081984300
NA,06081990100
67672,06083000101
72878,06083000102
166389,06083000103
91546,06083000200
56006,06083000301
65950,06083000302
95682,06083000400
129053,06083000501
112813,06083000502
105563,06083000600
123536,06083000700
77679,06083000801
64763,06083000804
46275,06083000900
50054,06083001000
53664,06083001101
54805,06083001102
63594,06083001203
57895,06083001206
95259,06083001208
84434,06083001304
102000,06083001306
127381,06083001402
170313,06083001500
93777,06083001601
65422,06083001604
73661,06083001704
96563,06083001706
58523,06083001800
83377,06083001901
74191,06083001903
94250,06083001905
94306,06083001906
79522,06083002005
101583,06083002006
72692,06083002007
84028,06083002008
86500,06083002009
93000,06083002010
74468,06083002011
90773,06083002012
126250,06083002013
49500,06083002101
71134,06083002102
49375,06083002103
53149,06083002205
37857,06083002206
70458,06083002209
91382,06083002210
72895,06083002211
55608,06083002303
46215,06083002304
62455,06083002305
65000,06083002306
59269,06083002402
50488,06083002403
50389,06083002404
45097,06083002502
124432,06083002604
63886,06083002606
31680,06083002702
49122,06083002703
36976,06083002705
48845,06083002706
48883,06083002707
49070,06083002708
72448,06083002802
77222,06083002806
85714,06083002808
85875,06083002809
111625,06083002906
135026,06083002907
121548,06083002909
103400,06083002913
99279,06083002914
59583,06083002915
80850,06083002922
21611,06083002924
19388,06083002926
27809,06083002928
87713,06083002930
104732,06083002932
51220,06083003001
117880,06083003004
96192,06083003005
105685,06083003007
77197,06083003102
NA,06083980000
NA,06083980100
NA,06083990000
104803,06085500100
113271,06085500200
118512,06085500300
81759,06085500400
134120,06085500500
106381,06085500600
99333,06085500800
71989,06085500901
46818,06085500902
39710,06085501000
76107,06085501101
97171,06085501102
80133,06085501200
100469,06085501300
47469,06085501401
66701,06085501402
55742,06085501501
57237,06085501502
57009,06085501600
51618,06085501700
125250,06085501800
98565,06085501900
72060,06085502001
77897,06085502002
102875,06085502101
70868,06085502102
60720,06085502201
94457,06085502202
140938,06085502301
99844,06085502302
125938,06085502400
166544,06085502500
145156,06085502601
135625,06085502603
94688,06085502604
118077,06085502701
137550,06085502702
133150,06085502800
108139,06085502901
158272,06085502902
137604,06085502903
98347,06085502906
147031,06085502907
148029,06085502908
98500,06085502909
91535,06085502910
160833,06085503001
141000,06085503002
144375,06085503003
42898,06085503105
108982,06085503108
47396,06085503110
86543,06085503111
50842,06085503112
65781,06085503113
104824,06085503115
88465,06085503116
58750,06085503117
74620,06085503118
57207,06085503121
23500,06085503122
44779,06085503123
70027,06085503204
