timestamp,UTC time,latitude,longitude,altitude,accuracy
1619627658999,2021-04-28T16:34:18Z,42.371282286544464,-71.1348395444086,0.3713884726166725,4.817979101121192
1619627659999,2021-04-28T16:34:19Z,42.37124491039974,-71.13483778505032,0.42845031525939703,4.825092932932246
1619627660999,2021-04-28T16:34:20Z,42.37119332343536,-71.13483501112002,0.8789677675813437,4.837761679260007
1619627661999,2021-04-28T16:34:21Z,42.37113820990274,-71.13483316481044,1.002648605965078,4.837879765753879
1619627662999,2021-04-28T16:34:22Z,42.37106710002404,-71.13482623853582,1.1983267553150654,4.8379598307836105
1619627663999,2021-04-28T16:34:23Z,42.37098196274535,-71.13482150025011,1.8240178236737847,4.82153770612334
1619627664999,2021-04-28T16:34:24Z,42.370879191349395,-71.13481354951905,2.132864843122661,4.814920268551861
1619627665999,2021-04-28T16:34:25Z,42.3707654661175,-71.13480497843346,2.351209635846317,4.817350753884206
1619627666999,2021-04-28T16:34:26Z,42.37064333340002,-71.13480136319433,2.8786141192540526,4.813742782083654
1619627667999,2021-04-28T16:34:27Z,42.37051552193215,-71.13480286525741,3.133826902136206,4.805203016221006
1619627668999,2021-04-28T16:34:28Z,42.3703783383423,-71.13480762448474,3.5074649499729276,4.804741796509034
1619627669999,2021-04-28T16:34:29Z,42.370236657195726,-71.13481577464955,3.690119746141136,4.806945107773176
1619627670999,2021-04-28T16:34:30Z,42.3700818889753,-71.13475341824679,3.0400584880262613,4.808901436654869
1619627671999,2021-04-28T16:34:31Z,42.36993630223346,-71.13477667336825,2.4568927669897676,4.811394282976883
1619627672999,2021-04-28T16:34:32Z,42.369790634253434,-71.13480505994595,3.1300826286897063,4.807239563962045
1619627673999,2021-04-28T16:34:33Z,42.36963886860824,-71.13483812235478,3.5665777195245028,4.806445661605557
1619627674999,2021-04-28T16:34:34Z,42.36948116387899,-71.1348672199344,3.0313210785388947,4.802295872542077
1619627675999,2021-04-28T16:34:35Z,42.369313312579195,-71.1348959014875,3.1738501647487283,4.776658914626368
1619627676999,2021-04-28T16:34:36Z,42.36915284932888,-71.13493169657536,3.3047880614176393,4.7620742818908735
1619627677999,2021-04-28T16:34:37Z,42.36899528737276,-71.13499835507949,2.452470905147493,4.76758933915064
1619627678999,2021-04-28T16:34:38Z,42.36884372692823,-71.13508192225152,2.7031715465709567,4.7770093066668915
1619627679999,2021-04-28T16:34:39Z,42.36869531086365,-71.13517616696338,3.3978208983317018,4.792074898086171
1619627680999,2021-04-28T16:34:40Z,42.36855198607451,-71.13528254790165,2.939321612007916,4.811976791236219
1619627681999,2021-04-28T16:34:41Z,42.36841276087588,-71.13540096338663,2.9663474820554256,4.827795965468337
1619627682999,2021-04-28T16:34:42Z,42.36827658196482,-71.13553668411343,3.258672397583723,4.85179179747765
1619627683999,2021-04-28T16:34:43Z,42.368145622289966,-71.13568488720641,3.774717116728425,4.867264390891637
1619627684998,2021-04-28T16:34:44Z,42.368020439697794,-71.13584910528202,4.537695980630815,4.8810629381389665
1619627685998,2021-04-28T16:34:45Z,42.367900606597544,-71.13602490198875,4.691845872439444,4.8899348701736
1619627686998,2021-04-28T16:34:46Z,42.36778593309199,-71.13621288277795,5.377888508141041,4.896350435556078
1619627687998,2021-04-28T16:34:47Z,42.36767442783175,-71.13641011264419,5.408787025138736,4.892047279176819
1619627688998,2021-04-28T16:34:48Z,42.36755659025164,-71.13660513474105,5.633985112421215,4.889410317458857
1619627689998,2021-04-28T16:34:49Z,42.367443158574694,-71.13680146388553,4.000431732274592,4.907422325456999
1619627690998,2021-04-28T16:34:50Z,42.36732937213259,-71.13699398088137,2.5767867658287287,4.924476657937146
1619627691998,2021-04-28T16:34:51Z,42.36721106735564,-71.13718884516352,3.9858910888433456,4.948223019329196
1619627692998,2021-04-28T16:34:52Z,42.36709388627771,-71.13738009180615,4.0192840890958905,4.946703076229896
1619627693998,2021-04-28T16:34:53Z,42.36696902020754,-71.1375589055313,3.2525734174996614,4.964835019846073
1619627694998,2021-04-28T16:34:54Z,42.3668400454241,-71.137734642151,2.187954076565802,4.990353118959463
1619627695998,2021-04-28T16:34:55Z,42.36670264229833,-71.13790417856528,1.90363506693393,5.004399409845852
1619627696998,2021-04-28T16:34:56Z,42.36655761096593,-71.13806768982303,1.6071110665798187,4.981181335202138
1619627697998,2021-04-28T16:34:57Z,42.366410789360906,-71.13823310453124,1.919187281280756,4.976428749929387
1619627698998,2021-04-28T16:34:58Z,42.366272288431,-71.13839901560965,1.8402655720710752,4.993043990892768
1619627699998,2021-04-28T16:34:59Z,42.36613804299552,-71.1385619640049,1.6418179124593737,5.012885330963892
1619627700998,2021-04-28T16:35:00Z,42.36600880626179,-71.1387269562265,2.2458960274234414,5.0165404000060905
1619627701998,2021-04-28T16:35:01Z,42.36588500532066,-71.13889187893292,2.3631473248824477,5.0080395224769125
1619627702998,2021-04-28T16:35:02Z,42.36576750989263,-71.13906640468248,2.5053220028057694,5.004325471438522
1619627703998,2021-04-28T16:35:03Z,42.36565852368721,-71.13924801691746,2.206986074335873,4.9854667610973955
1619627704998,2021-04-28T16:35:04Z,42.3655562568352,-71.13943765576668,2.799138940870762,4.961074354898854
1619627705998,2021-04-28T16:35:05Z,42.36546135871789,-71.13963251104035,3.203873607330024,4.962077149817727
1619627706998,2021-04-28T16:35:06Z,42.365376945070125,-71.13983381557978,2.3587852446362376,4.962297156716389
1619627707998,2021-04-28T16:35:07Z,42.36530355436434,-71.14004403108436,2.044189906679094,4.965186057974831
1619627708998,2021-04-28T16:35:08Z,42.36523928241891,-71.14025951595872,3.1189709352329373,4.966465224221726
1619627709998,2021-04-28T16:35:09Z,42.36519891623123,-71.14047338238407,3.0589364040642977,4.9599848548236
1619627710998,2021-04-28T16:35:10Z,42.365174236423975,-71.14068830379468,3.5913369795307517,4.951197630329345
1619627711998,2021-04-28T16:35:11Z,42.3651686667507,-71.14090670868516,3.6519759837538,4.92301371216218
1619627712998,2021-04-28T16:35:12Z,42.36517564190134,-71.1411237663401,3.2489865999668837,4.898733529518999
1619627713998,2021-04-28T16:35:13Z,42.36519200359485,-71.14134582522783,3.828368448652327,4.8770346972828875
1619627714998,2021-04-28T16:35:14Z,42.36522650372187,-71.14156169229013,3.895385635085404,4.862127784018792
